text,index 
"думаешь? -- Не знаю. -- Нет, право же. -- Она прислонилась головой к моему плечу. -- Если хочется жить, это значит, что есть что-то, что любишь. Так труднее, но так и легче. Ты подумай, ведь умереть я все равно должна была бы. А теперь я благодарна, что у меня был",0
"она молча посмотрела на него. В комнату она вернулась с изменившимся лицом и потемневшими глазами. -- Посмотри, какие розы, -- сказал я. -- Их прислал Кестер. Вот его визитная карточка. Пат взяла карточку и положила на стол. Она смотрела на розы, и я понял, что она их почти не замечает",0
"Как хорошо! -- сказала Пат, забираясь на подоконник. -- Тебе здесь в самом деле нравится? -- Да, Робби. Здесь как в большом парке летом. Чудесно. -- Когда мы шли по коридору, ты не заглянула в соседнюю комнату слева? -- спросил я. -- Нет. А зачем? -- Из нее можно выйти",0
что я сделаю? Я просто заеду за ней вечером на нашем такси. -- Вот это правильно! -- Готтфрид поднял благословляющую руку. -- Только не теряй свободы! Она дороже любви. Но это обычно понимают слишком поздно. А такси мы тебе все-таки не дадим. Оно нужно нам для Фердинанда Грау и Валентина.,0
"Майский Сон обскачет ее на двух ногах! Без всяких! Вы ставите на первое место? Билинг заклинающе посмотрел на меня и сделал мне знак. -- На первое, -- сказал я. -- Ложись в гроб, -- презрительно буркнул ""Прилежная Лизхен"". -- Чудак! -- Густав тоже посмотрел на меня, словно я превратился в",0
"Смотри, -- сказал я, показывая ему кривую температуры. -- Так и скачет вверх и вниз. Мы пошли по лестнице к флигелю. Снег скрипел под ногами. -- Сама по себе кривая еще ни о чем не говорит, -- сказал Кестер. -- Спроси завтра врача. -- И так понятно, -- ответил я,",0
"в мастерскую, сел в такси и медленно поехал по улицам. Прохожих было немного. В рабочих районах тянулись длинные ряды доходных домов-казарм. Неприютные и заброшенные, они стояли под дождем, как старые скорбные проститутки. Штукатурка на грязных фасадах обвалилась, в сером утреннем свете безрадостно поблескивали мутные стекла окон, а стены зияли множеством",0
"его, -- сказал я. -- Если профессор не умер, он его разыщет. Врач посмотрел на меня, как на сумасшедшего, и пожал плечами. В комнате горела тусклая лампочка. Я спросил, могу ли я чем-нибудь помочь. Врач не нуждался в моей помощи. Я уставился в окно. Пат прерывисто дышала. Закрыв окно, я",0
"накрыли Готтфрида его пальто и поехали. Через минуту Кестер обернулся ко мне: -- Проедем еще раз по этой улице. Я уже был там, но слишком рано. Может быть, теперь они уже идут. Тихо падал снег. Кестер вел машину почти бесшумно, то и дело выжимая сцепление и выключая зажигание. Он не",0
"или потому что был воскресный день, или нам просто не везло, -- я ничего не нашел. На всех скамейках сидели пары. Я посмотрел на часы. Уже было больше двенадцати. -- Пойдем, -- сказал я. -- Пойдем ко мне, там мы будем одни. Она не ответила, но мы пошли обратно. На",0
"что Готтфрид намерен тут же уйти. Я уже считал себя спасенным, но вдруг заметил, что Валентин показывает ему на меня. Поделом мне -- в наказанье за вранье. Лицо Готтфрида, когда он увидел нас, могло бы послужить великолепным образцом мимики для наблюдательного киноактера. Глаза его выпучились, как желтки яичницы-глазуньи, и я",0
"с тонкими скрюченными ножками и рахитичной головой; мужчину без желудка; дряхлую старушку с совиным лицом, плакавшую оттого, что родные не заботились о ней, -- они считали, что она слишком медленно умирает; слепую, которая верила, что вновь прозреет; сифилитического ребенка с кровавой сыпью и его отца, сидевшего у постели; женщину, которой",0
"трех часов, не меньше. -- Доктор, -- ответил я. -- Можете не сомневаться. Если он сказал -- два часа, значит ровно через два часа они будут здесь. -- Невозможно. Очень много поворотов, а сейчас ночь. -- Увидите... -- сказал я. -- Гак или иначе... конечно, лучше, чтобы он приехал. Я",0
"напоминал о солнце. В нем было нечто, дающее поддержку. Я выпил бокал и сразу же протянул его Фреду. -- Вам нравится здесь? -- спросил я. Девушка кивнула. -- Ведь здесь лучше, чем в кондитерской? -- Я ненавижу кондитерские, -- сказала она. -- Так зачем же нужно было встретиться именно там?",0
"на входной двери. Еще не поздно. Когда я вернулся, Пат стояла у окна. На ней были только серебряные туфельки. Мягкий утренний свет падал, точно флер, на ее плечи. -- Вчерашнее забыто. Пат, хорошо? -- сказал я. Не оборачиваясь, она кивнула головой. -- Мы просто не будем больше встречаться с другими",0
"на этой земле, чтобы можно было сохранить веру в небесного отца!"" x x x Я привез цветы домой, потом пригнал машину в мастерскую и пошел обратно. Из кухни доносился аромат только что заваренного кофе и слышалась возня Фриды. Как ни странно, но от запаха кофе я повеселел. Еще со времен",0
"-- и все-таки, войди он сейчас сюда в своем котелке, сдвинутом на затылок... Боже мой! Только подумаю об этом -- и уже вся трясусь! -- Ну, давай выпьем за здоровье Артура. Роза рассмеялась: -- Пусть живет, потаскун этакий! Мы выпили. -- До свидания, Роза. Желаю удачного вечера! -- Спасибо! До",0
"морозил кожу. Я стиснул кулаки и долю смотрел на равнодушные белые горы, а во мне бушевали отчаянье, ярость и боль. Внизу по дороге, звеня бубенцами, проехали сани. Я пошел обратно. Пат шла мне навстречу: -- Где ты был? -- Немного прогулялся. -- У тебя плохое настроение? -- Вовсе нет. --",0
"я сделал все это, запутался в. чем-то, что разрывало меня на части, делало меня неразумным и несправедливым, швыряло из стороны в сторону и разбивало вдребезги все, что я с таким трудом привел в порядок. Я стоял у стены, чувствовал себя довольно беспомощно и не знал, что делать. Домой не хотелось",0
"это. Хотелось пожить какое-то время так, как нравится. Разумно это, нет ли -- все равно. Так я и поступила. Мне стало смешно: -- Почему у тебя сейчас такое упрямое выражение лица? -- А как же? Все говорили мне, что все это бесконечно легкомысленно, что надо экономить жалкие гроши, оставшиеся у",0
"Готтфрид смотрел на меня. Смотрел, не отрывая глаз. x x x Кестера долго не было. Он вернулся один. Врач отложил газету, которую читал. -- Приехали представители полиции? -- спросил он. Кестер молчал. Он не слышал слов врача. -- Полиция здесь? -- спросил врач еще раз. -- Да, -- проговорил Кестер.",0
"-- спросил меня Густав на улице. -- Это же редчайший экземпляр! Ирландский терьер! Ни одного изъяна. Да еще родословная в придачу. Ты не смеешь даже смотреть на него, раб божий! Прежде чем заговорить с этой скотинкой, ты должен ей низко поклониться. -- Густав, -- сказал я, -- ты оказал мне",0
"стекла: -- Поднимаются и опускаются с поразительной легкостью. Можно закрепить на любом уровне. Он даже не пошевелился. -- К тому же, небьющееся стекло, -- добавил я, уже начиная отчаиваться. -- Это неоценимое преимущество! Вот у нас в мастерской сейчас ремонтируется форд... -- Я рассказал, как погибла жена булочника, и даже",0
"За столиком сидел Валентин. -- Присядь, -- сказал он. -- Что будешь пить? -- Ром, -- ответил я. -- С сегодняшнего дня у меня особое отношение к этому напитку. -- Ром -- молоко солдата, -- сказал Валентин. -- Между прочим, ты хорошо выглядишь, Робби. -- Разве? -- Да, ты помолодел.",0
"-- сказала Пат, -- попробуем потанцевать. Танцевальная площадка медленно вращалась вокруг нас. Скрипка и виолончель вели нежную и певучую мелодию, плывшую над приглушенными звуками оркестра. Тихо шуршали по полу ноги танцующих -- Мой милый, мой любимый, да ведь ты, оказывается, чудесно танцуешь, -- изумленно сказала Пат. -- Ну, уж чудесно...",0
"отказалась: -- Нет, мне уже опять хорошо. Я взглянул на нее. Она действительно выглядела лучше. Глаза снова заблестели, губы стали пунцовыми, матовая кожа дышала свежестью. -- Быстро ты пришла в себя, просто замечательно, -- сказал я. -- Все это, конечно, ром. Она улыбнулась: -- И постель тоже, Робби. Я отдыхаю",0
"Шоссе спускалось широким поворотом к железной дороге. Поблескивали рельсы. Далеко впереди показался красный огонек. ""Карл"" взревел и рванулся вперед. Это был скорый поезд -- спальные вагоны и ярко освещенный вагон-ресторан. Вскоре мы поравнялись с ним. Пассажиры махали нам из окон. Мы не отвечали. ""Карл"" обогнал поезд. Я оглянулся. Паровоз извергал",0
"Очень мне нравится! В следующее мгновение она открыла дверцу и шмыгнула на сиденье, щурясь от восторга: -- Вот это сиденье! Колоссально! Настоящее кресло. Не то что твой форд! -- Ладно, пойдем, -- недовольно пробормотал пупсик. Ленц толкнул меня, -- дескать, вперед, на врага, и попытайся навязать булочнику машину. Я смерил",0
"ему позвонить? Лучше спросить у него. -- Да, да, -- ответил я, -- я это сделаю сейчас же, А потом приду за вами! Жаффе? -- Феликс Жаффе, -- сказал врач. -- Узнайте номер телефона. -- Она выживет? -- спросил я. -- Кровотечение должно прекратиться, -- сказал врач. Я позвал горничную,",0
"с тобой так? -- Нет. -- Может быть, -- сказал я. -- Мне кажется, что я недостаточно нежен. Не знаю, почему, но я просто не умею быть нежным. А мне бы очень хотелось... -- Тебе это не нужно, милый, я и так понимаю тебя. Но иногда все-таки хочется слышать такие",0
"к месту аварии. Юпп стоял посредине шоссе и махал рукой. Но и без него мы поняли, что случилось. У обочины мы увидели старый мерседес с высоким кузовом. Четверо мужчин собирались увезти разбитую машину. -- Мы поспели как раз вовремя, -- сказал Кестер. -- Это братья Фогт, -- пояснил нам кузнец.",0
"виллы, примостившейся, как темное животное, в пологой ложбинке, мы и впрямь почувствовали, что возвращаемся в родной дом. Фройляйн Мюллер ожидала нас. Она переоделась, и вместо черного шерстяного на ней было черное шелковое платье такого же пуританского покроя, а вместо крестика к нему была приколота другая эмблема -- сердце, якорь и",0
"любое такси, -- продолжал я, -- но не советую. Лучше подождите еще немного, -- тогда я позвоню моему другу Ленцу, и он поедет с вами на поиски. Мне казалось, что он совсем не слушает меня. -- Вы не видели ее сегодня утром? -- вдруг спросил он. -- Нет, -- ответил",0
"стол президиума, покрытый белой скатертью. За столом партийные секретари, члены президиума, несколько суетливых старых дев. Оратор чиновничьего вида был слабее предыдущего. Он говорил суконным немецким языком, приводил цифры, доказательства; все было правильно, и все же не так убедительно, как у того, хотя тот вообще ничего не доказывал, а только утверждал.",0
"-- но было бы бессмысленно успокаивать вас словами. Вы бы мне просто не поверили. Теперь вы увидели, что многие из этих людей страдают сильнее, чем Пат Хольман. У иных не осталось ничего, кроме надежды. Но большинство выживает. Люди становятся опять совершенно здоровыми. Вот что я хотел вам показать. Я кивнул.",0
"корысти и бессердечия; мы ожесточились и не доверяли никому, кроме ближайшего товарища, не верили ни во что, кроме таких никогда нас не обманывавших сил, как небо, табак, деревья, хлеб и земля; но что же из этого получилось? Все рушилось, фальсифицировалось и забывалось. А тому, кто не умел забывать, оставались только",0
"сказал Готтфрид и протянул ему руку. Астролог недолго, но внимательно рассматривал ее. -- У вас порок сердца, -- заявил он категорически. -- Ваши чувства развиты сильно, линия разума очень коротка. Зато вы музыкальны. Вы любите помечтать, но как супруг многого не стоите. И все же я вижу здесь троих детей.",0
"его перед зеркалом. -- Робби, то, что ты говоришь, верно только наполовину. -- Так обстоит дело со всеми истинами, -- возразил я. -- Дальше полуправд нам идти не дано. На то мы и люди. Зная одни только полуправды, мы и то творим немало глупостей. А уж если бы знали всю",0
"отправившегося к месту старта. Все были в сборе: Грау, Валентин, Ленц, Патриция Хольман, а главное Юпп -- в комбинезоне и в гоночном шлеме с очками. Он весил меньше всех и поэтому должен был сопровождать Кестера. Правда, у Ленца возникли сомнения. Он утверждал, что огромные, торчащие в стороны уши Юппа чрезмерно",0
"понял все. Смуглая особа, с которой он жил, доняла его. -- Да, Кадиллак, -- сказал я мечтательно. -- Вот тогда-то вам и надо было хватать его. Роскошная была машина! Мы отдали ее за семь тысяч марок. Наполовину подарили! -- Ну уж и подарили... -- Подарили! -- решительно повторил я и",0
"заглянуть на все три. Готтфрида с его соломенной шевелюрой узнать нетрудно. -- Ладно. Кестер запустил мотор, и мы помчались к месту, где шло одно из собраний. x x x На улице стоял грузовик с полицейскими. Ремешки форменных фуражек были опущены. Стволы карабинов смутно поблескивали в свете фонарей. Из окон свешивались",0
"на меня поверх своего маленького зеркальца. -- Надеюсь, все будет благополучно, -- сказал я. Мои опасения были очень преувеличены, потому что Биндинг держался достаточно хорошо. Но мне хотелось что-то предпринять, чтобы она еще не уходила. -- Вы разрешите мне завтра позвонить вам, чтобы узнать, все ли в порядке? -- спросил",0
"и дохнул мне в лицо перегаром коньяка. -- В лужу сел я. Это они посадили меня в лужу. Свиньи. Все свиньи. И вы тоже добродетельная свинья. -- Если бы вы не были больны, я бы вас вышвырнул в окно, -- сказал я. -- Болен? Болен? -- передразнил он. -- Я",0
"спросил врач. Никто не ответил. Готтфрид смотрел на нас. Он неотрывно смотрел на нас. -- Его можно оставить здесь, -- сказал врач. Кестер пошевелился. -- Нет, -- возразил он. -- Мы его заберем! -- Нельзя, -- сказал врач. -- Мы должны позвонить в полицию. И в уголовный розыск. Надо сразу",0
"и оглянулась перед тем, как свернуть в коридор. Я подождал некоторое время и зашел в контору, чтобы получить ключ от своей комнаты. Маленькая секретарша улыбалась. -- Семьдесят восьмой номер, -- сказала она. Это было рядом с комнатой Пат. -- Неужели по указанию мадмуазель Рексрот? -- спросил я. -- Нет. Мадмуазель",0
"ничего не видел. А потом я только... -- Он запнулся на секунду, -- потом я только заботился о моем товарище. -- Вы принадлежите к какой-нибудь политической партии? -- Нет. -- Я спросил потому, что, как вы говорите, он был вашим товарищем... -- Он мой товарищ по фронту, -- сказал Кестер.",0
"что-нибудь происходило, потому что вблизи друг от друга расположились дом профсоюзов, кафе ""Интернационалы"" и сборный пункт Армии спасения. К тому же, перед нашим домом находилось старое кладбище, на котором уже давно никого не хоронили. Там было много деревьев, как в парке, и в тихие ночи могло показаться, что живешь за",0
"с маленьким толстяком. -- Ну! -- сказал я яростно. -- Разуйте глаза, вы, соломенное чучело! -- пролаял толстяк. Я уставился на него. -- Что, вы людей не видели, что ли? -- продолжал он тявкать. Это было мне кстати. -- Людей-то видел, -- ответил я. -- Но вот разгуливающие пивные бочонки",0
"шофер. Тяжелой, честной рукой человек старательно вывел адрес. Я посмотрел на Кестера; мы оба знали, что беднягу может спасти только чудо. Но время чудес прошло, а если они и случались, то разве что в худшую сторону. Человек говорил без умолку, как в бреду. Аукцион кончился. Мы стояли во дворе одни.",0
"разговаривать? -- спросил я. -- Или с балкона? -- С балкона можно, но не дольше нескольких минут. Да пожалуй можно и через дверь, если вы будете тщательно полоскать горло. Кроме простуды, у вас еще катар курильщика. -- А как легкие? -- У меня была робкая надежда, что в них окажется",0
"возражать. -- Погоди минутку, -- продолжал я. -- Нас ты, конечно, считаешь придирами, Готтфрид. Поэтому я предлагаю -- спросим Юппа. Он -- это голос народа. Юпп, наш единственный служащий, пятнадцатилетний паренек, числился чем-то вроде ученика. Он обслуживал заправочную колонку, приносил нам завтрак и убирал по вечерам. Он был маленького роста,",0
"плечами, кривила рот и подмигивала. В общем, она вела себя довольно резво. Наконец они сошлись на зеленоватом оттенке, напоминающем цвет резеды. К такому кузову дамочке нужен был светлый откидной верх. Но тут булочник показал характер: его траур должен был как-то прорваться, и он твердо настоял на черном кожаном верхе. При",0
"двинулись в обратный путь. Валентин сел за руль такси и уехал с Фердинандом. Остальные сели в ""Карла"". Ночь была теплая, Кестер сделал крюк, и мы проехали через несколько деревень, дремавших у шоссе. Лишь изредка в окне мелькал огонек и доносился одинокий лай собак. Ленц сидел впереди, рядом с Отто, и",0
"-- Пусть паши дети заимеют богатых родителей. Мы залпом опрокинули рюмки. Патриция тоже выпила водку одним духом. -- Крепко, крепко, -- сказал Альфонс и зашаркал к твоей стойке. -- Нравится вам водка? -- спросил я. Она поежилась: -- Немного крепка. Но не могла же я оскандалиться перед Альфонсом. Отбивные были",0
"даже не пошевелился. -- К тому же, небьющееся стекло, -- добавил я, уже начиная отчаиваться. -- Это неоценимое преимущество! Вот у нас в мастерской сейчас ремонтируется форд... -- Я рассказал, как погибла жена булочника, и даже приукрасил немного эту историю, погубив вместе с матерью еще и ребенка. Но душа у",0
"круги, и вдруг над ее головой ореолом всплыло теплое красное сияние. Оно скользнуло вверх и медленно поползло по потолку. -- Это реклама на улице. -- Видишь, как прекрасна твоя комната. -- Прекрасна, потому что ты здесь. Она никогда ужа не будет такой, как прежде... потому что ты была здесь, Овеянная",0
"Б. Слуцкого) Тихо отзвучал смешанный хор. -- Красиво, -- сказала Лина. Роза зажгла бенгальские огни. Они шипели и разбрызгивали искры. -- Вот, а теперь что-нибудь веселое! -- крикнула она. -- Надо развеселить Кики. -- Меня тоже, -- заявил Стефан Григоляйт. В одиннадцать часов пришли Кестер и Ленц. Мы сели с",0
"одуряюще пахла сирень, на столе перед нами стояла большая стеклянная чаша с ароматным крюшоном. В неверном свете раннего вечера чаша казалась светлым опалом, в котором переливались последние синевато-перламутровые отблески догоравшей зари. Уже четыре раза в этот вечер чаша наполнялась крюшоном. Председательствовал Фердинанд Грау. Рядом с ним сидела Пат. Она приколола",0
"ты доставляешь кому-то удовольствие. Ведь он свой парень. -- Ты прав! -- Я смотрел на огромные, старые кусты. -- На ближайшие недели я обеспечен! -- Дольше. Тебе повезло. Это очень устойчивый, долгоцветущий сорт роз. Дотянешь минимум до сентября. А тогда пойдут астры и хризантемы. Пойдем, покажу, где. Мы пошли по",0
"-- Сыграешь? -- спросила Роза. Я покачал головой: -- Не хочется мне сегодня, Роза. Очень уж ветрено на улице. Как твоя малышка? Она улыбнулась, обнажив все свои золотые зубы: -- Хорошо. Пусть бы и дальше так. Завтра опять схожу туда. На этой неделе неплохо подзаработала: старые козлы разыгрались -- весна",0
"К сожалению, профессор Жаффе уже ушел, -- сообщила мне сестра. Мое сердце замерло и тут же бешено заколотилось. -- Где же он? Мне нужно переговорить с ним немедленно. -- Не знаю. Может быть, он вернулся в клинику. -- Пожалуйста, позвоните в клинику. Я подожду. У вас, наверно, есть второй аппарат.",0
"-- сказал я и быстро поднялся наверх. Мои вещи были уже распакованы. Через полчаса я постучал в боковую дверь, которая вела в соседнюю комнату. -- Кто там? -- крикнула Пат. -- Полиция нравов, -- ответил я. Ключ щелкнул, и дверь распахнулась. -- Робби, ты? -- пробормотала изумленная Пат. -- Да,",0
"-- пробормотал он. Вошла сестра. Знаком Жаффе предложил ей удалиться. Но она осталась на месте, коренастая, неуклюжая, с лицом бульдога под копной седых волос. -- Потом! -- буркнул Жаффе. -- Зайдите потом! Сестра раздраженно повернулась и направилась к двери. Выходя, она нажала на кнопку выключателя. Комната наполнилась вдруг серовато-молочным светом.",0
"Лееру, и Кеммериху, помог ли маленькому Фридману, и Юргенсу, и Бергеру, и миллионам других? Проклятье! Слишком много крови было пролито на этой земле, чтобы можно было сохранить веру в небесного отца!"" x x x Я привез цветы домой, потом пригнал машину в мастерскую и пошел обратно. Из кухни доносился аромат",0
"маленькая колония болезни и смерти, лихорадящая, прекрасная и обреченная. ""Луга и море, -- я поглядел на Пат. -- Луга и море -- пена, песок и купанье... Ах, -- думал я, -- мои любимый чистый лоб! Мои любимые руки! Моя любимая, ты сама жизнь, и я могу только любить тебя, но",0
"Больвис спросил о ""Карле"". Он не мог забыть, что Кестер обставил на гонках его спортивную машину. Он все еще хотел купить ""Карла"". -- Спроси Отто, -- сказал Ленц. -- Но мне кажется, что он охотнее продаст правую руку. -- Не выдумывай, -- сказал Больвис. -- Этого тебе не понять, коммерческий",0
"держать тебя крепко, -- сказал я, все еще не очнувшись от этого странного сна наяву, светлого и зыбкого, -- Я буду держать тебя по-настоящему крепко. Ты даже удивишься. Она коснулась ладонями моего лица: -- Правда? Я кивнул. Ее плечи осветились зеленоватым светом, словно погрузились в глубокую воду. Я взял ее",0
"все в порядке? -- спросил Отто. -- Да, насколько я могу судить. У профессора сон правильный: такой человек может дрыхнуть при ураганном огне, но стоит мышонку зашуршать у его вещевого мешка -- и он сразу просыпается. -- Можно пойти выкупаться, -- сказал Кестер. -- Какой тут чудесный воздух! -- Он",0
"не помешаю ли я кому-нибудь? -- Я хотел узнать, будем ли мы одни на нижнем этаже. -- Вы никому не помешаете, -- успокоила меня фройляйн Мюллер, с которой внезапно слетела вся важность. -- Кроме вас, здесь никто не живет. Все остальные комнаты пустуют. -- Она с минуту постояла с отсутствующим",0
"Юпп! Я ему тоже подарю коробку сигарет. -- А ты за это получишь лишнюю порцию раков! -- заявил Альфонс, не отступавший ни на шаг от Готтфрида. Потом он роздал нам какие-то скатерки. -- Снижайте пиджаки и повяжите эти штуки вокруг шеи. Дама не будет возражать, не так ли? -- Считаю",0
"кивнул и посмотрел в окно. Ленц оживленно беседовал с булочником. -- Он ведет себя неправильно, -- забеспокоился я. -- Говорит слишком много. Булочник -- это целая гора недоверия; его надо убеждать молчанием. Пойду и сменю Готтфрида. Кестер рассмеялся: -- Ни пуху ни пера, Робби. Я подмигнул ему и вышел. Но",0
"Но клянусь тебе, мой дорогой толстяк: если я уступлю этому потомку строптивого Иуды Маккавея еще хоть одну сотню марок, я в жизни не притронусь больше к водке. Появилась фрау Блюменталь. Я вспомнил все наставления Ленца и мгновенно превратился из воина в кавалера. Заметив это, Блюменталь гнусно усмехнулся. Это был железный",0
"и можно было войти в нее, не тревожа никого. Когда мы вышли из машины, я сказал: -- Почему ты не сообщил следователям приметы? Это помогло бы розыску. Ведь мы его разглядели достаточно подробно. Кестер посмотрел на меня. -- Потому что мы это обделаем сами, без полиции. Ты что же думаешь?..",0
"-- С цикутой я добился большинства побед. Она привстала: -- Вот это весело! И часто тебя расспрашивали? -- Не слишком часто. И при совершенно других обстоятельствах. Она уперлась ладонями в землю: -- А ведь, собственно говоря, очень стыдно ходить по земле и почти ничего не знать о ней. Даже нескольких",0
"ответил я. Ключ щелкнул, и дверь распахнулась. -- Робби, ты? -- пробормотала изумленная Пат. -- Да, это я -- победитель мадмуазель Рексрот и владелец коньяка и ""порто-ронко"". -- Обе бутылки я вытащил из кармана своего халата. -- А теперь отвечай немедленно: сколько мужчин уже здесь побывало? -- Никого, кроме одной",0
"лет. Он заявлял, что такое счастье невозможно переоценить: сколько ни празднуй, все мало. Он был одним из тех, кто необычайно остро помнил войну. Все мы уже многое забыли, а он помнил каждый день и каждый час. Я заметил, что он уже много выпил. Он сидел в углу, погруженный в себя,",0
"а она разложила их по тарелкам. Возбужденные девицы тараторили, перебивая друг друга; они суетились, как дети, желая поскорее увидеть, что для них приготовлено. -- Что же ты не возьмешь свою тарелку? -- спросила меня Роза. -- Какую тарелку? -- Твою. И для тебя есть подарки. На бумажке изящным рондо и",0
"легких. Эх, будь все проклято, Отто! Старуха в стоптанных галошах остановилась перед нашей скамьей. У нее было синее тощее лицо и потухшие глаза графитного цвета, казавшиеся слепыми. Шея была обернута старомодным боа из перьев. Она медленно подняла лорнетку и поглядела на нас. Потом побрела дальше. -- Отвратительное привидение. -- Что",0
"горели, и их теплый свет отражался во всех бутылках, бокалах, в блестящих никелевых и медных частях стойки. Проститутки в вечерних туалетах, с фальшивыми драгоценностями, полные ожидания, сидели вокруг одного из столов. Ровно в восемь часов в зале появился хор объединенных скотопромышленников. Они выстроились перед дверью по голосам, справа -- первый",0
"на улице. -- Ничего особенного. Просто я произвожу неблагоприятное впечатление на солидных дам. -- Я тоже, -- ответила она. Я поглядел на нее. Она казалась мне существом из другого мира. Я совершенно не мог себе представить, кто она такая и как она живет. x x x В баре я почувствовал",0
"домик фройляйн Мюллер в лощине за дюнами, уютный, мирный и словно заспанный. Пат стояла рядом со мной у окна и смотрела в сторону домика. На повороте мы приблизились к нему. Мы отчетливо увидели окна нашей комнаты. Они были открыты, и с подоконников свисало постельное белье, ярко освещенное солнцем. -- Вот",0
"свой легкий меховой жакет. Это было явно не по сезону. -- Будь я героем фильма, я вошел бы сюда и подобрал бы тебе шубку, -- сказал я. Она улыбнулась: -- Какую же? -- Вот! -- Я выбрал шубку, показавшуюся мне самой теплой. Она рассмеялась: -- У тебя хороший вкус, Робби.",0
"совершенно безразлично, -- сказал я. -- Замечательное признание. -- Пат выпрямилась. -- Уж это никак не должно быть тебе безразлично. -- Да я не в таком смысле. Я даже не могу тебе толком объяснить, как я это понимаю. Не могу хотя бы потому, что я все еще не знаю, что",0
"-- сказал я, досадуя на то, что хозяина плачет, словно Пат умирает. Нет, она не может умереть. Прохладное утро, ветер, и столько светлой, вспененной морем жизни во мне, -- нет, Пат не может умереть... Разве только если я потеряю мужество. Рядом был Кестер, мой товарищ; был я -- верный товарищ",0
