text,index 
"перекосились. – А что «Рафалов»? – со звоном сказал Кинтель. – Во всех газетах и передачах о правах человека трубят, а на самом деле… беспредел какой-то! Мой портфель – моя собственность! А вы… – А книга – тоже твоя собственность ? – ехидно перебила Диана. – А это не ваше",1
"как мама Сани Денисова поправляет на сыне воротничок и ласково лохматит ему волосы. Взлохматит и тут же пригладит… И вот ведь правду говорят: легок на помине. Буквально через полминуты Кинтель увидел Салазкина. Арочный проход вывел их на широкий двор, опоясанный крепостной стеной с галереей. Поле это, густо усыпанное звездами одуванчиков,",1
"Корнеичу. Она там никому не мешала. А с Муренышем они стали приятелями: сидят в уголке со «Сказками» Андерсена, и Регишка читает вполголоса, а Муреныш почтительно слушает. Или в шашки играют… Разговоры у Корнеича шли теперь все больше об одном: о доме. Дело с домом двигалось. Кинтель, занятый семейными заботами, не",1
"Саньку в другую… И зрело в Кинтеле предчувствие, что добром вся эта история не кончится. Была даже мысль отыскать на перемене Салазкина и сказать: «Забирай-ка ты этот раритет, Саня, от греха подальше». Но ведь у Сани Денисова книга тоже не будет в безопасности. Наоборот, чего доброго, ухватят у растяпистого новичка-пятиклассника",1
"все, – гордо сказал Костик-барабанщик. – Те, которые морские, они живучие… Ух как уютно было ехать в этом, будто специально для них посланном «Уральце»! Он катил ровно, ласково урчал мотором. Кое-кто стал клевать носом. Но Корнеич вдруг сказал: – Данилушка, покажи-ка еще нашего найденыша. Теперь самое время. И все сгрудились",1
"штурвалом… «Жаль, что нет», – подумал Кинтель. – Скорость – до двадцати узлов… – с той же ленцой продолжал штурман. Массовик Кирилл Георгиевич, не забывавший занимать подопечных пассажиров, интригующим голосом задал вопрос: – Кстати, кто скажет, что означает эта скорость – узел? Кинтель хмыкнул про себя. Высовываться не хотелось. Какой-то",1
"границей какое шпионство встретится?"" «Ну, – говорю, – в общем-то я не знаю. Такое дело… Тут ответственность особая, и способности нужны…» И тогда встревает лысый. Прямо как в старом анекдоте: «А вы попробуйте, Виктор Анатольевич. Попытка – не пытка. Мы вам доверяем…» Ну и… не сказал я «нет». Пробормотал, что",1
"Что «совсем»? – Ну, скучно… – Ты же в первом классе! Сколько дел! – Это с утра в классе. А потом… – А мама с папой никуда, что ли, с тобой не ходят? – Мама с папой только ругаются все время друг с другом, – с тяжелой, как ртуть, грустью",1
"кафедре, что кто-то звонил из школы, вот он и торопится… – Хана, – выдохнул Кинтель. Салазкин тряхнул волосами: – Какая чушь! Папа, он все понимает… Даня, а можно будет сказать ему про фотографию и про шифр? Чтобы все объяснить… – Говори, – печально разрешил Кинтель. И подумал: «Если поможет». Тогда",1
"фоне светлого неба почти черным. Кинтель отыскал глазами второе с краю окно на верхнем этаже. Окно было открыто. Значит, она там… «Та-а… та-та, та-та-та…» – прошелся по невидимым струнам ласковый смычок. Повел мелодию плавно, с хорошей такой грустью. Кинтель отдался этой грусти без сопротивления, поплыл как в прогретой летним солнцем",1
"«Ура» сотрясло кают-компанию. На базе провели время до вечера (они были теперь уже светлые, вечера-то). Слегка поскребли – для почина – старую шлюпку, прибрались в своей штаб-квар-тире, похожей на крошечный морской музей. Попили чайку в сторожке у дяди Гриши – он выдал каждому по ложке сахарного песка и по крепкому",1
"ровным голосом закончил Кинтель. – Толич, ты по правде думаешь, будто при имени Нахимова меня колотит нервная дрожь? Хватит уж… Одно дело пароход, а другое адмирал… – Так мне старому… – с досадливым удовольствием сказал дед. – Хорошо. Поехали дальше… К моменту восстания было лейтенанту Вишневскому двадцать четыре года. Как",1
"Осетии… Вот такие мысли и прыгали в Саниной голове, когда судьба послала ему спасителя. Именно судьба! Счастливая! Почти что чудо! Потому что ведь не просто хороший человек появился в решительный миг, а Даня Рафалов! Тот самый! О котором Саня так много вспоминал после прошлогоднего плавания… Правда, вот огорчение: Даня Рафалов",1
"было здесь никакой связи. Но непонятная надежда была, и от нее порой щемило душу… Путь до Шамана занял чуть больше часа. И вот наконец «Тортилла» заскрипела килем по песку, выползла крутым носом на отмель у нависших скал. Все попрыгали на песок, заприплясывали, разминая затекшие ноги. Закрепили за камень швартов, опустили",1
"если семьдесят с лишним лет коммунисты доводили матушку Россию до ручки, чего теперь искать виноватых. Ладно, что хоть нет пока стрельбы, как в Карабахе и Цхинвали… А в школе уроков стали задавать столько, что, если все готовить, суток не хватит. Особенно старалась учительница, пришедшая вместо Дианы. Умная тетка, рассказывала интересно",1
"и не забывал. У меня удочерение оформлено было, документ есть… Дед помолчал и ответил миролюбиво: – Валерик, ну что ей твой документ? И посуди сам: ты целый день на работе, а за ней присмотр нужен. Из школы встретить, покормить, уроки проверить. Кроха ведь еще… Да к тому же не документом",1
"остатка. И решил ждать. Но воскресенье оказалось промозглым, пришла настоящая осень. Ясно, что при такой погоде размокла бы любая скрипка. Что было делать? Где искать маленькую скрипачку? Да и… зачем? Найдешь, увидишь, а что дальше? И девочка со скрипкой осталась в памяти как что-то волшебное, полусон какой-то или сказка о",1
"бойницах. С нерастраченной мощью веков. Внутри крепости оказалась целая страна. Как в «Сказке о царе Салтане». Всюду поднимались купола, колокольни, башенки с маковками, манили к себе какие-то арки, переходы, запутанные дорожки. И лежала на всем этом тихая солнечная ласковость. Они с дедом отстали от группы, ходили сами по себе. Толич",1
"даже и не копошилось такое… – И он добавил, хотя это было чересчур по-детски: – Ну… честное тремолинское… Салазкин тоже заулыбался. Виновато и с облегче-нием. – Мама говорит, я такой ужасно мнительный… – Правильно она говорит. А я… просто тут такое дело… – Он показал глазами на ширму, за которой",1
"эту комиссию в белых тапочках! У меня свое начальство! – Вот ты, дядя, и шагай к своему начальству, – предложил Геночка. И оглянулся на ребят. Узнал Кинтеля и Салазкина, подмигнул. – Это ты сейчас зашагаешь, бандюга! – голосил дядька. – Вон, гляди… Из-за угла выкатил милицейский «рафик». Это водитель крана",1
"сигнал – «марш-атаку»… – А правда, что Ленина скоро в земле похоронят? – вдруг спросил Муреныш. – Может, и похоронят, – вздохнул Корнеич. – Правильно было бы. А то чего хорошего? Умер человек, а на него чуть не семьдесят лет все глазеют, как в музее… Судить можно по-всякому, а лежать",1
"зачем так про маму-то?! Регишка тоскливо молчала. Без слез. Ждала. – Я тебя никогда не брошу, не выдумывай, глу-пая, – сурово сказал Кинтель. – А мама поправится. Обязательно. Однако он знал, что это не обязательно. Даже наоборот… Прошло уже две недели, а никакого улучшения не было. И лицо деда, когда",1
"образом оправдаться. У всякой человеческой твердости есть предел, и когда спадает напряжение, может насупить слабость… Бывает такое… Он замолчал, и ребята тоже молчали. Со скрытой неловкостью. Потому что почуяли: говорил Корнеич не только про давние морские бои. Еще и про свою войну. И может, чтобы сбить напряжение, Паша Краузе кашлянул",1
"чтобы твоя болезнь окончилась бедою. Пришла пора возвращаться, и я понял, что главная трудность впереди. До той минуты я был почему-то уверен, что ветер ближе к полудню сменится на обратный. Но тот и не думал меняться. Мало того, держась прежнего направления, он сделался сильнее, пошли волны с гребешками. Под моим",1
"учел другого. Клен! Балка слегка изменила путь, ветка хлестнула мальчишку по плечу, зацепила капроновый аксельбант, и Кинтель грянулся на щебень. Перевернулся несколько раз и оказался лежащим навзничь. У фундамента своего дома. Двинуться он не мог, тупая несильная боль от затылка растеклась по мышцам неодолимой слабостью. Но Кинтель слышал еще, как",1
"удивилась девочка с флейтой. А бородатый руководитель сказал, что «мелодия почти как у Чайковского». – Будто начало «Итальянского каприччио». Ну-ка, еще раз. Кинтель попробовал снова. Получилось уже не так удачно, однако все зааплодировали. И все же в трубачи Кинтеля не взяли. Сказали, что директорша клуба все равно не позволит. Но",1
"под крышей и в то же время – в постоянном путешествии. Только надо, чтобы судно было не таким громадным. Пускай вроде того древнего колесного парохода, который Кинтель видел у какого-то заброшенного причала. Был бы неторопливый, но уютный, добрый такой кораблик. И чтобы подобрались на нем хорошие люди – и взрослые,",1
"Саня спросил: – Будете покупать, да? Незнакомец ответил по-деловому: – Небось цену заломят несусветную. Надо посмотреть. – А вы… сейчас пойдете смотреть? Незнакомец взглянул на часы и опять на Саню: – Да, пожалуй… Саня внутренне зажмурился и еще больше набрался храбрости: – Простите, пожалуйста. Вы не могли бы взять меня",1
"пока. Совещайся там… Кинтель не успел снова погрузиться в печальные мысли. Едва положил трубку, как аппарат затрясся от звонка. Звонила Алка Баранова. – Кинтель! Ты почему в школе не был? – Это… кха… О-эр-зэ, или катар… Дед не пустил. Он же у меня врач. – А тебя Диана пол-урока склоняла.",1
"часов. Володинька тихонько плачет над своим письмом, жаль его. Но мне плакать не хочется. Я улыбаюсь, мысленно возвращаясь в те дни. Помнишь, когда нам было по десять лет, мы были Том Сойер и Бекки Тэчер. Книжку про них мы читали вдвоем множество раз. И однажды ты строго сказала, что я",1
"на улице Первомайской девочка-скрипачка. Когда Кинтелю было грустно без причины, он всегда вспоминал эту музыку. И девочку, которая от музыки была неотделима. …Кинтель увидел маленькую скрипачку в последний день прошлогоднего августа, когда шагал на рынок за картошкой. Сперва он услышал музыку. У забора за-брошенной стройки полукольцом стояли ребята и взрослые,",1
"Салазкина и заспешил домой. Ужасно хотелось есть. У двери позвонил длинно и нетерпеливо. Открыл дед. Был он хмурый, смотрел мимо Кинтеля. Сказал как-то неловко, по-стариковски: – Тут такое дело, звонили из больницы. Померла ведь Елизавета… Кинтель мигнул, постоял. Потом в куртке и ботинках кинулся в свою комнату. Регишка уже знала.",1
"перепугался тогда не столько за себя, сколько за отца: до какого же состояния он, Санька, довел кошмарным поступком папу, если тот пошел на т а к о е д е л о! И во время суетливой и неумелой воспитательной процедуры он жалобно просил: «Папочка, ты только, пожалуйста, не волнуйся…» Короче",1
"рубля. Регишка вела себя очень пристойно. В меру радовалась аттракционам и мороженому, в меру смеялась, но чаще была серьезной. А Кинтеля, несмотря на всю парковую пестроту и суету, не оставляли мысли о Салазкине. И наконец он с облегчением побренчал в кармане мелочью: – Всё. Финансов только на автобус. Топаем домой.",1
"«без всяких разговоров» есть суп и сосиски, который раздобыла по великой счастливой случайности. «А то вон какой тощий! В точности как мой обормот…» Кинтель давно уже был в доме у Салазкина своим человеком, стесняться и отказываться не стал. Тем более, что сосиски последний раз он ел в прошлом году. Отец",1
"не надо ничего прогонять. Может, в этом сумраке, при одиночной свечке как раз и придет разгадка? Вот и последнее число: 710 2/1. Получилось ""и"". А потом еще стоит восклицательный знак… Но что он означает? Словно вскрик на непонятном языке. На совершенно неизвестном! Потому что на листке оказалось вот что: К",1
"– Вот и хорошо. – Слушай, Алка… А ты, что ли, специально вчера в такую даль перлась, меня у подъезда караулила? Чтобы подарок отдать? – Не выдумывай! У нас на Сортировке знакомые, я к ним ездила по делу! А фонарик захватила… так, на всякий случай. – Врешь небось, – сказал",1
"Она давала отряду новую цель: плыть, искать, разгадать… Неужели еще по правде, не в книжках осталось на свете такое! Не Бойся Грома решительно заявил, что завтра же надо идти к острову на лыжах и вырыть клад, пока его не откопали другие. – Умник. Там же все промерзло сейчас, – сказал",1
"Костик свой барабан ни на какой другой никогда не променяет. А мы куда же без Костика?.. – То-то же, – сказал Костик. И устроился поудобнее. – А он что, этот их руководитель? – поинтересовался Дим. – А этот скаут-мастер… с ехидцей, хотя и вежливо: «Что ж, верность принципам достойна уважения.",1
"вы… – Пока не просится, и говорить не о чем, – не оглянувшись отозвался дед. – Ладно, поживем – поглядим… Несколько дней прошли сумрачно и спокойно, без событий. Однажды вечером пришел Салазкин. Кинтель обрадовался, но и Салазкину не удалось развеять до конца его грустную, уже привычную озабоченность. Поговорили о том",1
"Потом крикнул: – Товарищ капитан! Из «рафика» выбрался еще один. В фуражке и шинели… Ну целое собрание старых знакомых! Андрей Андреевич Глебов! Жених (или уже супруг?) ненаглядной Дианы Осиповны. Подошел, сказал: – Здравствуйте, Даниил Корнеевич. Вот и правда встретились… – Мир тесен… Глебов мельком глянул в оба документа, пренебрежительно объяснил",1
"в полном нашем распоряжении. Усидели эти полбанки. Порассуждали про отрядные дела, посмотрели с середины вторую серию «Узника замка Иф», потом – программу новостей. Новости все были уныло-скверные. Затем на экране заплясали длинноногие девицы в чулках с подвязками и без юбок. Кинтель плюнул. В одиночку он, может, и поглядел бы с",1
"продолжал штурман. Массовик Кирилл Георгиевич, не забывавший занимать подопечных пассажиров, интригующим голосом задал вопрос: – Кстати, кто скажет, что означает эта скорость – узел? Кинтель хмыкнул про себя. Высовываться не хотелось. Какой-то дядька у него за спиной басовито провозгласил: – Это, как я понимаю, одна морская миля в час… –",1
"кроме того – праздники. Потому что воскресенье десятого мая было как бы продолжением Дня Победы. Вполне понятно, что в ребячьих отрядах могут быть всякие сборы и линейки, оттого и парадный вид. Вон ветераны, они ведь тоже в своих мундирах, гимнастерках и при наградах во всю грудь. На них тоже глядят",1
"год придется встречать на прежнем месте, среди собранных заранее узлов, коробок с имуществом и увязанных в пачки книг. – Ну и встретим! – не унывала тетя Варя. – И не такое бывало! А уж в новом году с новыми силами – переезд! Несмотря на дикие цены, она купила на рынке",1
"теперь это можно рассказывать без опаски. Дело в том, что Анатолий Петрович вернулся с гражданской войны вовсе даже не коммунистом. До войны он учился в семинарии и вот после всех военных передряг решил стать священником. Не знаю, учился ли он для этого еще где-то. Может, были в ту пору какие-то",1
"как говорится, на повышение, стал командиром фрегата… Видишь, он был далеко не трус, в сражениях участвовал не раз и, конечно, как любой бывалый офицер, готов был к тому, что жизнь свою закончит от пули или ядра… – Тогда почему же… – Вот именно – почему?.. Может, надлом души случился, когда",1
"ты ревел в уголке за беседкой, а я тебя пожалела… А ты мне потом венок из одуванчиков сплел. – Сейчас бы я и не сумел уже, – вздохнул Кинтель. – Какие мы были талантливые в молодые годы. – Ох, не говори… А на день рождения подарков я тебе никогда не",1
"разрешил пожилой дядька. – Как не подвезти, если вы такие красивые… А я думал, пионеры у нас перевелись. – Не все, – гордо сказал Костик-барабанщик. – Те, которые морские, они живучие… Ух как уютно было ехать в этом, будто специально для них посланном «Уральце»! Он катил ровно, ласково урчал мотором.",1
"– Что? – Сцену эту снимали под Севастополем, на черноморских обрывах. Сколько там красных матросов погибло, не знаю, а вот белых офицеров… Когда красные брали Крым, Фрунзе обещал, что никого из пленных не тронут. Многие поверили, сдались. Кто-то не сумел уйти на кораблях союзников, кто-то не захотел: родная земля все-таки…",1
"ужились, не бывает так… «Еще как бывает…» – Говорит: если захочет обратно, если невмочь станет, кто удержит-то? А здесь комната твоя как была, так и будет. И вообще… можешь ведь хоть каждый день приезжать… – Это уже не он, это ты говоришь, – сказал Кинтель. В душе росла безнадежность. Не",1
"Развели огонек, подвесили над ним ведерко с ледяной озерной водой. Вода уже нагрелась, а другие ребята все не показывались из чащи. Корнеич забеспокоился: – Кинтель, а ну-ка, потруби… И Кинтель достал горн, который перед походом, стесняясь, почти украдкой, сунул в рюкзак. Заволновался почему-то, но чисто и протяжно выдал на весь",1
"И вот наступил еще один учебный год. НАД ВСЕЙ РОССИЕЮ БЕЗОБЛАЧНОЕ НЕБО В субботу седьмого сентября, в середине дня (потому что учились во вторую смену) семиклассник Данька Рафалов отправился на уроки. Настроение было по погоде. А погода была – лучше некуда. Кое-где по-осеннему желтели клены, но тепло стояло совершенно летнее.",1
"Кинтель не стриг с осенних каникул, тетя Варя только подравнивала их, и впервые за несколько лет у Кинтеля появилась густая шапка волос. Алка однажды сказала: – Данечка, тебе ужасно идет новая прическа. – Само собой, – буркнул Кинтель. Плохо только, что черный суконный берет с флотским крабом слабо держался на",1
"коридорам больницы, вырвалась за ее стены, сделала счастливыми многих людей. Ушел от них изматывающий душу страх, ушла тоска… И женщина, которая неотрывно провела у его койки множество часов, наконец расслабила плечи, откинулась на спинку стула, закрыла глаза. – Вам надо поесть и поспать, – сказал ей чернобородый доктор Андрей Львович.",1
"– чтобы не светиться там, у подхода к дому, позументами и незагорелыми ногами. Регишка спросила печально: – А мальчика с фонариком с собой возьмешь? – Нет, Мартышка, играй с ним… А завтра приду из школы, и поедем к Корнеичу. Муреныш по тебе соскучился… Пап, я пошел! МЕДНЫЕ РУЧКИ Только в",1
"фонарь оттуда же. Спросить в любое время. Ул. Кирова, д. 3, кв. 26». Это было… ну как ветерок из тропиков среди запахов промозглой улицы. Или как если бы между озабоченных скучных прохожих прошагал человек в ослепительно белой форме с якорями и золотыми нашивками… Саня мигнул, прочитал еще раз. Ему, с",1
"надеяться… Кинтель взял из пачки чистый лист, завернул фотографию, затолкал ее во внутренний карман джинсовки. – Толич, я пошел! Вчера на остановке, ожидая автобуса, Кинтель все-таки проговорился Салазкину: мол, кажется мне, что прапрабабушка на фотографии держит «Морской устав». И Салазкин взял с него обещание «непременно появиться завтра утром!». И еще",1
"Небеса ответили таким хлестким порывом, что шлюпку круто положило на левый борт, а Маринка тихо сказала «мама». – С левого борта – на слани! Паша и Дим, откренивайте активнее! – велел Корнеич. – Женщины и дети, без паники… – Сам ты «женщины и дети», – жалобно огрызнулась Маринка. – Между",1
"А.Ф. Молохова». По-старинному написано, буква ""и"" как латинская, а «эф» будто ""о"" с перекладинкой. «Фита»… – Вот оно что… Слушай, а ты не помнишь, там нет всяких мелких цифр? Они острым карандашом были написаны, не очень заметно… – Есть, по-моему. Только полустертые, я не приглядывался. – Значит, вот он где,",1
"на дворе, сколько можно ужин подогревать? Вот и подпалил… – Дела, брат Данила… – А макароны я новые приготовил, с колбасой. На сковородке под зеленой крышкой… Сам я уже поел. – Тронут заботой, – рассеянно отозвался дед. – Толич… Скажи, у твоей бабушки, у Теклы Войцеховны, мог быть старинный «Морской",1
"все выглядело нормально. И когда проводили занятия по парусной оснастке (а такое случалось), и когда обсуждали проект новой шхуны с бермудскими парусами, Кинтель не чувствовал себя совсем уж новичком: кое в чем он разбирался. Но если собирались просто так, «на огонек», он держался в уголке или ускользал на кухню, чтобы",1
"придется сегодня возвращаться на Сортировку, можно не спешить. Поверх отрядной формы Кинтель натянул спортивный костюм. Не потому, что холодно, а для маскировки – чтобы не светиться там, у подхода к дому, позументами и незагорелыми ногами. Регишка спросила печально: – А мальчика с фонариком с собой возьмешь? – Нет, Мартышка, играй",1
"у Кинтеля не прошла, он проворчал: – А чего ты на них бочку-то катишь? И на Стройникова, и на Вишневского. Будто они самые последние гады… – Я?! Что ты, мой милый… Я им в судьи не гожусь, потому как сам далеко не герой. Если бы ты знал, сколько у меня",1
"спросила: – Сколько ему лет? – Тринадцать… завтра было бы… – Почему… «было бы»? Салазкин всхлипнул, но не отвел глаз. – Потому что, наверно… не успеет… – Так плохо? Он кивнул, но опять поднял глаза: – Надежда Яковлевна… Теперь ведь не имеет значения. Говорят, он иногда что-то чувствует сквозь… бессознание.",1
"ладно, костер все равно нужен. Мальчишки, идите за хворостом. Кинтель, Салазкин и трудолюбивый Муреныш притащили охапки сучьев раньше других. Развели огонек, подвесили над ним ведерко с ледяной озерной водой. Вода уже нагрелась, а другие ребята все не показывались из чащи. Корнеич забеспокоился: – Кинтель, а ну-ка, потруби… И Кинтель достал",1
"еще много неоткрытых островов и земель. Видишь, даже Антарктиды тут нет, пустое море… Пятилетний Кинтель уже знаком был с Пушкиным – по сказкам. Слышал кое-что и про войну с Наполеоном. Знал и об Антарктиде: это большая ледяная страна, где поселок Мирный и пингвины (а белых медведей там нету). На нынешних",1
"ответил: – А работать кто будет? Шлюпку спускать надо… Если дело касалось плавания, Корнеич никому не давал поблажек. И люди в «Тремолино» это понимали. Даже неугомонный Не Бойся Грома становился спокойным и деловитым, когда вступала в силу корабельная дисциплина. – А иначе и нельзя, – как-то объяснил новичку Кинтелю Паша",1
"у виска пальцем. Паша испуганно порвал бумагу и напечатал все заново. Текст сняли на пленку «Зенитом». И на больших листах фотобумаги, пятьдесят на шестьдесят, напечатали в десяти экземплярах. Буквы стали большими, высотой в сантиметр. Черные на белой блестящей поверхности они читались издалека. Взяли банку эпоксидной смолы и отвердитель, приготовленные для",1
"мы познакомились, читая объявления на столбе, – перебил его Даниил Корнеевич. – У нас нашлись общие интересы в области маринистики, и я пригласил Саню в гости. – Весьма вам благодарен, – произнес профессор Денисов довольно сдержанно. И обратился к сыну: – Не исключено, что ты прав в оценке своего боевого",1
"крутится по утрам. И еще несколько. Ничего, нормальные парни… – Вы только сюда Саньку не зовите, – попросил Кинтель. – Незачем ему… – Это само собой, – согласился Джула. И достал мятую полупустую пачку «Космоса». Компания обрадованно охнула. Закурили все, кроме Рюпы, которому Джула показал дулю: «Подрасти сперва». Посмолил сигарету",1
"плотными синеватыми облаками, но ветер ласковый и теплый. А река впереди распахивается – там то ли озеро, то ли морской залив. От пасмурного горизонта, быстро вырастая в размерах, спешит навстречу кораблик. И очень белыми кажутся на фоне темных облаков его паруса. Все, кроме кливера. Тот – как пунцовый проблеск. Под",1
"равно не сможешь огорчить меня отказом. Едва ли ты разобрала письмо на нашей фотографии и едва ли откопала мой подарок. До того ли было в эти годы. Но если когда-нибудь бронзовый Том Сойер попадет тебе в руки, знай – это я. Приветствую тебя. Видишь, вскинул сжатую руку. Обрати внимание, кулак",1
"Думают, что если Кинтель новичок, то у него душа в пятках? Он ничуть не боялся! Если был нервный холод в мышцах, то от зябкости, от ветра, от мороси. А ни в какие несчастья Кинтель не верил! Тем более, что с ним талисман – бронзовый неунывающий мальчишка. Кинтель сунул его под",1
"«Былины» – в полном их обмундировании, веселых и независимых. И малость приободрился. К тому же Регишка так гордилась блестящим видом старшего брата! А кроме того – праздники. Потому что воскресенье десятого мая было как бы продолжением Дня Победы. Вполне понятно, что в ребячьих отрядах могут быть всякие сборы и линейки,",1
"столько хорошего народа ходит без дела…» Ну, у Корнеича старое в душе зашевелилось… Он сам так говорит – «старое зашевелилось»… Созвал с разных улиц ребят, выпросили они пустой подвал у начальства, отремонтировали два парусника. Снова получился отряд. Уже не «Эспада», а новый. Но все равно хороший. И Корнеич во все",1
"запретил: неблагородно подглядывать за противником с воздуха… – Ну и дурак, – буркнул Кинтель. – Англичане тогда вон сколько военных хитростей применяли… – Дурак, говоришь? Это как посмотреть. Рыцарство и дурость смешивали во многие времена… Кстати, не чужд он был и вполне человеческим чувствам. Ребятишек любил. В Морском кадетском корпусе",1
"чересчур бестолковые и гвалтливые, не такие, как в садике. Но Кинтель пообжился, привык. Тем более, что учительница Вера Дмитриевна была спокойная, кричала редко и совсем не дралась. Кстати, именно в школе Кинтель получил свое прозвище. До этого он дома был Даней и Данилой, а в садике или на улице –",1
"Саня внутренне вздрогнул. Папа и мама про такое говорили. И в школе говорили. И по телевизору. Потому что бывают взрослые мерзавцы, которые заманивают детей и делают с ними всякие гадости и даже губят до смерти. Страх и сомнение подсказывали: извинись-ка, Санечка, и давай на попятную… Хотя лицо незнакомца – некрасивое,",1
